bytes,final_url,kind,label,local_path,mime,original_url,referer,sha256,source_id,source_type
373350,https://joho.o-yake.com/wp-content/uploads/2025/08/%E8%A6%8Bhttpsx.com1293Maron%E5%87%BA%E3%81%97%E3%82%92%E8%BF%BD%E5%8A%A0-768x432.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00014__見httpsx.com1293Maron出しを追加-768x432.png,image/png,https://joho.o-yake.com/wp-content/uploads/2025/08/見httpsx.com1293Maron出しを追加-768x432.png,https://joho.o-yake.com/usameme/,eedec3db22b224248be7f7bfc25f8836049bffab847aa8ecb0f33b0cb0ba0529,fukumaru_meme_source_00014,srcset
668554,https://joho.o-yake.com/wp-content/uploads/2026/05/%E3%82%B9%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88-2026-05-10-175340.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00009__スクリーンショット-2026-05-10-175340.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/05/スクリーンショット-2026-05-10-175340.png,https://joho.o-yake.com/usameme/,9d9b31caee9db8a7d108b20699c6a6c28bec265488512c5ccb11766bcc0fdc1d,fukumaru_meme_source_00009,srcset
581397,https://joho.o-yake.com/wp-content/uploads/2025/08/%E8%A6%8Bhttpsx.com1293Maron%E5%87%BA%E3%81%97%E3%82%92%E8%BF%BD%E5%8A%A0-1024x576.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00013__見httpsx.com1293Maron出しを追加-1024x576.png,image/png,https://joho.o-yake.com/wp-content/uploads/2025/08/見httpsx.com1293Maron出しを追加-1024x576.png,https://joho.o-yake.com/usameme/,aa3ee0b56bb4235b9f6c881142eb300dc80592803d5539744103b9268aa2d428,fukumaru_meme_source_00013,srcset
2292025,https://joho.o-yake.com/wp-content/uploads/2026/05/6f8ebb90-ca9d-4ec1-be47-4a401762b681.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00001__6f8ebb90-ca9d-4ec1-be47-4a401762b681.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/05/6f8ebb90-ca9d-4ec1-be47-4a401762b681.png,https://joho.o-yake.com/usameme/,5a3cc3633ca30d44ff8da9a7e35332e9ee589824c71ee78ce2c0880043de9e05,fukumaru_meme_source_00001,meta_image
280861,https://joho.o-yake.com/wp-content/uploads/2026/07/9bfa2dba-dbbd-4d85-8bf3-5c581fedf12a-640x360.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00021__9bfa2dba-dbbd-4d85-8bf3-5c581fedf12a-640x360.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/07/9bfa2dba-dbbd-4d85-8bf3-5c581fedf12a-640x360.png,https://joho.o-yake.com/usameme/,bf1a05928c9c79d248cb4b1671fc524ab0029163cdff89d15a48fdbb7c4a072b,fukumaru_meme_source_00021,srcset
8743,https://joho.o-yake.com/wp-content/uploads/2025/05/matutaetet-120x68.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00032__matutaetet-120x68.png,image/png,https://joho.o-yake.com/wp-content/uploads/2025/05/matutaetet-120x68.png,https://joho.o-yake.com/usameme/,d5c7350ebe1c116fc22435843579c34c8a97f6d894d3cfe146850537ae9b2d61,fukumaru_meme_source_00032,srcset
14291,https://joho.o-yake.com/wp-content/uploads/2025/05/matutaetet-160x90.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00031__matutaetet-160x90.png,image/png,https://joho.o-yake.com/wp-content/uploads/2025/05/matutaetet-160x90.png,https://joho.o-yake.com/usameme/,6a3b096670e032bc6d4f98fea6d230343b2972fe5afd0b08bdf9d37d8353ef79,fukumaru_meme_source_00031,html_media
83147,https://joho.o-yake.com/wp-content/uploads/2026/05/21dda3ee-a48a-4534-b339-d30097f4e73f-300x200.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00036__21dda3ee-a48a-4534-b339-d30097f4e73f-300x200.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/05/21dda3ee-a48a-4534-b339-d30097f4e73f-300x200.png,https://joho.o-yake.com/usameme/,90ead912c4282bd7d745f7ab7ec1009bb1a8f9c3127288228c32b388f3435d0e,fukumaru_meme_source_00036,srcset
63051,https://joho.o-yake.com/wp-content/uploads/2025/05/matutaetet-376x212.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00034__matutaetet-376x212.png,image/png,https://joho.o-yake.com/wp-content/uploads/2025/05/matutaetet-376x212.png,https://joho.o-yake.com/usameme/,8559baa90ea09a50ebb59ff411218f16fe777afea34e7c5e8ba79e2e6288fc7f,fukumaru_meme_source_00034,srcset
47542,https://joho.o-yake.com/wp-content/uploads/2025/05/matutaetet-320x180.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00033__matutaetet-320x180.png,image/png,https://joho.o-yake.com/wp-content/uploads/2025/05/matutaetet-320x180.png,https://joho.o-yake.com/usameme/,2d845c99c93088592cf9c62c9f42be0f571a315b4d0b1258dbc265178c01b665,fukumaru_meme_source_00033,srcset
371450,https://joho.o-yake.com/wp-content/uploads/2026/07/9bfa2dba-dbbd-4d85-8bf3-5c581fedf12a-752x423.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00022__9bfa2dba-dbbd-4d85-8bf3-5c581fedf12a-752x423.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/07/9bfa2dba-dbbd-4d85-8bf3-5c581fedf12a-752x423.png,https://joho.o-yake.com/usameme/,4e66091681e6e54c8584824842f8df16820280471dcc30b5f4a891b0c29b05d1,fukumaru_meme_source_00022,srcset
1308491,https://joho.o-yake.com/wp-content/uploads/2025/08/%E8%A6%8Bhttpsx.com1293Maron%E5%87%BA%E3%81%97%E3%82%92%E8%BF%BD%E5%8A%A0.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00018__見httpsx.com1293Maron出しを追加.png,image/png,https://joho.o-yake.com/wp-content/uploads/2025/08/見httpsx.com1293Maron出しを追加.png,https://joho.o-yake.com/usameme/,5de42695d09f9a5363b9b42c1894980d0c34828c3107e1743d341882012ef238,fukumaru_meme_source_00018,srcset
65675,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%883%E6%97%A5-19_26_07-240x135.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00043__ChatGPT-Image-2026年8月3日-19_26_07-240x135.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月3日-19_26_07-240x135.png,https://joho.o-yake.com/usameme/,92c1206e9a2d29d2bd2b220a90379760c427c322e796cbc2f8c7589bab80dceb,fukumaru_meme_source_00043,html_media
103505,https://joho.o-yake.com/wp-content/uploads/2026/05/e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33-300x200.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00040__e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33-300x200.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/05/e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33-300x200.png,https://joho.o-yake.com/usameme/,fd6806727121a9e4743bfc5fb8d45f92f61a543be52b1b92bb18b538a5999846,fukumaru_meme_source_00040,srcset
108268,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%883%E6%97%A5-19_26_07-320x180.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00044__ChatGPT-Image-2026年8月3日-19_26_07-320x180.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月3日-19_26_07-320x180.png,https://joho.o-yake.com/usameme/,9e1450d884486d139d828610fb32e927e8664258fec88d1bf124deb19cc9fef5,fukumaru_meme_source_00044,srcset
51756,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-240x135.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00047__0f377876-a86d-410f-90b2-721343b45f95-240x135.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-240x135.png,https://joho.o-yake.com/usameme/,9289c27cc39ceaa6ff2232b89398951ccb08fa74f461afc5fe6cba2c88a733ef,fukumaru_meme_source_00047,html_media
75846,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-300x169.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00048__0f377876-a86d-410f-90b2-721343b45f95-300x169.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-300x169.png,https://joho.o-yake.com/usameme/,35b5f9fc4e54c1c832dbfba3cb390c8ee01d0c6c0aaca98419bd3e0ba79eb03b,fukumaru_meme_source_00048,srcset
475978,https://joho.o-yake.com/wp-content/uploads/2026/05/21dda3ee-a48a-4534-b339-d30097f4e73f-768x512.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00038__21dda3ee-a48a-4534-b339-d30097f4e73f-768x512.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/05/21dda3ee-a48a-4534-b339-d30097f4e73f-768x512.png,https://joho.o-yake.com/usameme/,2e3acea3f58f15fe16dc0a6091c3c4817b3ad8a8e659ac8f2446075b76b2b203,fukumaru_meme_source_00038,srcset
84618,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-320x180.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00052__0f377876-a86d-410f-90b2-721343b45f95-320x180.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-320x180.png,https://joho.o-yake.com/usameme/,c890640daa7c142ca913fd8e5d3626bcd1b1050ee802d9ec45fa10bbb222e56f,fukumaru_meme_source_00052,srcset
359309,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%883%E6%97%A5-19_26_07-640x360.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00045__ChatGPT-Image-2026年8月3日-19_26_07-640x360.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月3日-19_26_07-640x360.png,https://joho.o-yake.com/usameme/,00cd7ce615ae487b87e221812352cfe14e01ea7f8d7bbda3732177850b848ccf,fukumaru_meme_source_00045,srcset
833333,https://joho.o-yake.com/wp-content/uploads/2026/05/21dda3ee-a48a-4534-b339-d30097f4e73f-1024x683.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00037__21dda3ee-a48a-4534-b339-d30097f4e73f-1024x683.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/05/21dda3ee-a48a-4534-b339-d30097f4e73f-1024x683.png,https://joho.o-yake.com/usameme/,4dcfd58ac06428c54cc983529703d68ff5efc1c2309da9a7589316831d9ca06a,fukumaru_meme_source_00037,srcset
572159,https://joho.o-yake.com/wp-content/uploads/2026/05/e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33-768x512.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00042__e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33-768x512.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/05/e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33-768x512.png,https://joho.o-yake.com/usameme/,30b54182b6da563df9c0f32968da0c267cb4f6a5bdc02aa98bfbfa5a568a2464,fukumaru_meme_source_00042,srcset
50110,https://joho.o-yake.com/wp-content/uploads/2026/08/37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-240x135.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00056__37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-240x135.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-240x135.png,https://joho.o-yake.com/usameme/,dee761fa895f31e7c81d93d4f1f7868be71a11a840f6f80edd36f9afc3805126,fukumaru_meme_source_00056,html_media
951853,https://joho.o-yake.com/wp-content/uploads/2026/05/e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33-1024x683.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00041__e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33-1024x683.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/05/e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33-1024x683.png,https://joho.o-yake.com/usameme/,29849b8eb304405e52c29334c5b9c796a30aca496771aeb904666e137acfcd1d,fukumaru_meme_source_00041,srcset
474806,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%883%E6%97%A5-19_26_07-752x423.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00046__ChatGPT-Image-2026年8月3日-19_26_07-752x423.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月3日-19_26_07-752x423.png,https://joho.o-yake.com/usameme/,ba7a51596cd16fce2914b352df544a2e98954a33a8255da935a27f7c81f9d4e0,fukumaru_meme_source_00046,srcset
402108,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-768x432.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00050__0f377876-a86d-410f-90b2-721343b45f95-768x432.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-768x432.png,https://joho.o-yake.com/usameme/,2c08b94edda2202c82704c2de2e350c9ba5c76a36032bd03364e1361575157e7,fukumaru_meme_source_00050,srcset
82953,https://joho.o-yake.com/wp-content/uploads/2026/08/37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-320x180.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00057__37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-320x180.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-320x180.png,https://joho.o-yake.com/usameme/,4896a487a0c1e111125110823192f329aa5d5cf6cbe742dcd724f17c1724491f,fukumaru_meme_source_00057,srcset
66952,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%881%E6%97%A5-13_45_41-240x135.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00060__ChatGPT-Image-2026年8月1日-13_45_41-240x135.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月1日-13_45_41-240x135.png,https://joho.o-yake.com/usameme/,38823cf145a2e76458fd7b7282c8be4fb336ddcd0f9384ddb45a8811c4c35f15,fukumaru_meme_source_00060,html_media
288661,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-640x360.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00053__0f377876-a86d-410f-90b2-721343b45f95-640x360.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-640x360.png,https://joho.o-yake.com/usameme/,2ecd725ee9f55a7630298fc08fbaa135cd2ec85381e6adf445b9fe0eb7e9bddb,fukumaru_meme_source_00053,srcset
2359911,https://joho.o-yake.com/wp-content/uploads/2026/05/21dda3ee-a48a-4534-b339-d30097f4e73f.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00035__21dda3ee-a48a-4534-b339-d30097f4e73f.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/05/21dda3ee-a48a-4534-b339-d30097f4e73f.png,https://joho.o-yake.com/usameme/,f93242667d3444f766d93986465a9cee5fc639fb4338995680d5517a0bb7c29e,fukumaru_meme_source_00035,html_media
679331,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-1024x576.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00049__0f377876-a86d-410f-90b2-721343b45f95-1024x576.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-1024x576.png,https://joho.o-yake.com/usameme/,b2e1ae2a61f558e60cacc29e8c85fc4223007e4a69f654247659d39cf03760f8,fukumaru_meme_source_00049,srcset
386836,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-752x423.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00054__0f377876-a86d-410f-90b2-721343b45f95-752x423.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-752x423.png,https://joho.o-yake.com/usameme/,510a6cb2cfb8dc7abc0735f5224981ad81145fa9fee6e2116d0d4e26cb72a8c5,fukumaru_meme_source_00054,srcset
98911,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%881%E6%97%A5-13_45_41-300x169.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00061__ChatGPT-Image-2026年8月1日-13_45_41-300x169.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月1日-13_45_41-300x169.png,https://joho.o-yake.com/usameme/,a3a57a6568029235967458901ebfd62ed0734a855dc70ae2c84f3bdcf1d5fd65,fukumaru_meme_source_00061,srcset
2369125,https://joho.o-yake.com/wp-content/uploads/2026/05/e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00039__e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/05/e6b19f3d-a0fa-4a53-b9fa-1d9f3d93dd33.png,https://joho.o-yake.com/usameme/,f39683334cdf4f02705bb3c6a05674ff44ff9a4b2abf61f9efa5c252a8baa187,fukumaru_meme_source_00039,html_media
2042,https://joho.o-yake.com/wp-content/uploads/2023/04/cropped-onigirikun_b-150x150-1-32x32.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00073__cropped-onigirikun_b-150x150-1-32x32.png,image/png,https://joho.o-yake.com/wp-content/uploads/2023/04/cropped-onigirikun_b-150x150-1-32x32.png,https://joho.o-yake.com/usameme/,54ad1ed8aedc188b5c133b2338daf1dd0c18af75254b864e04f60efd4f1a88aa,fukumaru_meme_source_00073,embedded
290692,https://joho.o-yake.com/wp-content/uploads/2026/08/37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-640x360.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00058__37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-640x360.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-640x360.png,https://joho.o-yake.com/usameme/,cd40556b978aa82b86ac80033218b3b4841bb7828b8c3bc52f88aedd4c4933f6,fukumaru_meme_source_00058,srcset
390795,https://joho.o-yake.com/wp-content/uploads/2026/08/37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-752x423.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00059__37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-752x423.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/37b6573b-5d1e-4dc6-a4fb-80afc4ffadab-752x423.png,https://joho.o-yake.com/usameme/,735414b8dacaa66ffc8677d3f8d3a0d8699a716695f9fcb69e0fc3972ed5f15b,fukumaru_meme_source_00059,srcset
62679,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%881%E6%97%A5-09_20_08-240x135.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00069__ChatGPT-Image-2026年8月1日-09_20_08-240x135.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月1日-09_20_08-240x135.png,https://joho.o-yake.com/usameme/,f6f67f092e74a4661c3592c45eb3f5a41d8e91b04e7b9345e8cf4a99386dd73f,fukumaru_meme_source_00069,html_media
27296,https://joho.o-yake.com/wp-content/uploads/2023/04/cropped-onigirikun_b-150x150-1-192x192.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00074__cropped-onigirikun_b-150x150-1-192x192.png,image/png,https://joho.o-yake.com/wp-content/uploads/2023/04/cropped-onigirikun_b-150x150-1-192x192.png,https://joho.o-yake.com/usameme/,d231a38ba3b1ef9120205f16394dd41ab872c2b34814ed03fc817efa4be7a6cf,fukumaru_meme_source_00074,embedded
1422711,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-1536x864.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00051__0f377876-a86d-410f-90b2-721343b45f95-1536x864.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95-1536x864.png,https://joho.o-yake.com/usameme/,23c4fc21cf7e6589e4286242baf9f6a1421ea705f193f88079c8631adf2ef4c9,fukumaru_meme_source_00051,srcset
24991,https://joho.o-yake.com/wp-content/uploads/2023/04/cropped-onigirikun_b-150x150-1-180x180.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00075__cropped-onigirikun_b-150x150-1-180x180.png,image/png,https://joho.o-yake.com/wp-content/uploads/2023/04/cropped-onigirikun_b-150x150-1-180x180.png,https://joho.o-yake.com/usameme/,96d37fb8b121eda6d7cfefaa9a7dcaf9b5016b022695bea3e6f86f86c039f46e,fukumaru_meme_source_00075,embedded
110628,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%881%E6%97%A5-13_45_41-320x180.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00065__ChatGPT-Image-2026年8月1日-13_45_41-320x180.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月1日-13_45_41-320x180.png,https://joho.o-yake.com/usameme/,fe21efe2cf2e381fbb1dbfe2730dd8c98a9b2a23b69c5a285c1953e54bd179cd,fukumaru_meme_source_00065,srcset
105829,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%881%E6%97%A5-09_20_08-320x180.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00070__ChatGPT-Image-2026年8月1日-09_20_08-320x180.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月1日-09_20_08-320x180.png,https://joho.o-yake.com/usameme/,679573288b139bc3209f80be7cf5b040e09f138d59a7276b5f6008af21ee4fc3,fukumaru_meme_source_00070,srcset
1905063,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00055__0f377876-a86d-410f-90b2-721343b45f95.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/0f377876-a86d-410f-90b2-721343b45f95.png,https://joho.o-yake.com/usameme/,e0a0b3f5450e86190069a2c9702c94798b441caf615b22e5abe72eef61612620,fukumaru_meme_source_00055,srcset
506655,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%881%E6%97%A5-13_45_41-768x432.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00063__ChatGPT-Image-2026年8月1日-13_45_41-768x432.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月1日-13_45_41-768x432.png,https://joho.o-yake.com/usameme/,dd2df46ddc7ef3ff4c80d5a83c590ad2e9a4d16432a2455144734c4a4fbcde2f,fukumaru_meme_source_00063,srcset
44479,https://joho.o-yake.com/wp-content/uploads/2023/04/cropped-onigirikun_b-150x150-1-270x270.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00076__cropped-onigirikun_b-150x150-1-270x270.png,image/png,https://joho.o-yake.com/wp-content/uploads/2023/04/cropped-onigirikun_b-150x150-1-270x270.png,https://joho.o-yake.com/usameme/,677630c026489d94d94d45ad211980f0b3a66c72c8d95a2e8684cd9969588b0a,fukumaru_meme_source_00076,embedded
835244,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026%E5%B9%B48%E6%9C%881%E6%97%A5-13_45_41-1024x576.png,actual_media,僕の勝ちだ お前の負けだ 福丸ミーム実例,media/page_sources_fukumaru_meme_source/fukumaru_meme_source_00062__ChatGPT-Image-2026年8月1日-13_45_41-1024x576.png,image/png,https://joho.o-yake.com/wp-content/uploads/2026/08/ChatGPT-Image-2026年8月1日-13_45_41-1024x576.png,https://joho.o-yake.com/usameme/,b4600a62cac6b78e1a1cc3ee568b577fd56bab2f06f286b1cecc03a7ec8f2052,fukumaru_meme_source_00062,srcset
